,uid,iid,score,review,date
547,584,1026,3.8029720114556707,been solid 10 time since move summer 2015 one best sushi spot vegas when ' turn pick soosh ' always sushi 21 i sound like commercial ' really good happy hour worth sake always bogo i stay aliante still make point come roll ,2017-03-31 06:19:58
548,1062,1088,3.9604359971787906,all i say everyone go order peanut butter jalapeño jelly burger it absolutely delicious !! but ' thing menu amaze they several delicious appetizer entree their staff incredibly friendly fun i ' one server i love i genuinely good time every time i service you greet serve quickly little wait time when wait time though i recommend try one delicious craft beer they unique take food beverage i definitely suggest go ,2016-01-30 06:17:57
549,517,755,4.755686464049705,once i learn dole whip drink i go a nod disneyland décor great tiki tiki room this place absolute best the band play also cover day prince come u staff sweet fun this place must visit disney lover ,2017-01-27 21:09:34
550,980,295,4.664914440249479,this restaurant amaze food everything i try delicious i always sit bar dana server dana always great recommendation excellent job a hide gem within sls casino ,2018-11-04 20:15:33
551,1116,268,4.235213364348508,we visit restaurant time our first time friend tell u live nearby ( live gilbert ). we couple bottle wine entree they several ' homemade ' pasta daily addition regular pasta meal my husband homemade fusilli red sauce pepper mushroom grind italian sausage the noodle smooth spiral like typical fusilli man good ' care it delicious !! i pasta vodka sauce shrimp the shrimp huge perfectly cook the pasta al dente sauce rich tasty they serve wonderfully soft italian bread butter parm w / season top really good !! we really like place return try pizza the wood fire oven really make great pie it definitely top pizza valley say lot east coast gal their brushetta like pizza without sauce cheese brushetta top small pizza dough crust really good well lots fresh garlic love my husband continually get fusilli time go love ... ' staple dish i like try new thing i try shrimp scampi last time i so good .. sauce different i ' ... good want eat bread dip sauce go our friend seafood ( mussel shrimp etc ) dish say good also pesto alfredo i try say amaze they suppose introduce larger bar menu october ( beer wine previously ) specialty drink i ' look forward another visit soon try one !! oh lemon dessert daughter spumoni ... delish the lemon cake simply terrific !! ,2012-10-01 21:38:12
552,284,553,2.4517881947372553,my favorite mexican restaurant arizona el encanto i enjoy location - carefree awesome - do nice job indoor / outdoor area the margarita seem bite shy liquor food amaze the tortilla chip greasy three salsa tasty the fundido excellent portion plentiful i wish restaurant st louis ,2017-09-05 18:05:18
553,388,433,1.806127069089148,we normally stop location kannapolis think ' try one honestly upon first enter ' feel like receive much welcome greet felt doubtful as turn waiter nice attentive help win u back we half dozen wing well cook nice & crispy drown bite sauce even though ask the homemade chip crisp delicious it kind low light atmosphere even though middle afternoon sunny day all ok experience ,2015-05-18 18:05:58
554,1025,1110,3.919390331030374,it ' fancy din room food fantastic !!! i love bbc rib aperitif plate delicious the staff friendly place convenient food good i ' ask much ,2016-08-02 23:17:44
555,1163,1052,3.8231756286553664,hands impress the flavorful juicy shack burger fresh unforgettable ' anything like san diego we also enjoy mango lemonade cheese fry concrete strawberry waffle food take awhile though ... blame vegas factor ,2016-03-06 05:57:38
556,390,236,3.798551087969946,the food good nothing extraordinary definitely worth time it ' hide quaint almost quaint you ' go 3 step without walk someone ' basically part neighbor conversation despite ambiance nice ' definitely get money ' worth food ,2018-02-11 03:14:55
557,1303,269,4.664571106733835,this place wonderful community the location great apartment beautiful ... adam justin always helpful i definitely recommend live ,2016-03-20 16:48:04
558,354,1178,3.7031458715233345,tao one beautiful spacious club i ever seriously like best feast eye in every way could place movie the cool trendy asian fusion inspire place major scene occur but thing ' enjoy the line outside insane must 1000 people line get 11 : 30pm then manage cut line due finesse guy meet casino as soon get literally shoulder shoulder someone i guess i ' lucky decently tall asian girl otherwise i might suffocate shoulder not totally skimp air cond i mean seriously vegas hot reason go club vegas v normal home town expect eye candy better finally grace presence cool heat but cooler outside club middle summer hot it dark crowd i ' make candy then dance floor pack literally thing one could try dance jump lame the one thing drink ok drink pretty much ok anywhere go i would totally pas tao ' pretty inside music ' decent i would give one star ,2008-08-19 08:43:50
559,156,958,3.9050680880248585,seen last year wally eastwood definitely awesome show i remember pricey highly worth ,2014-08-25 02:12:59
560,1453,168,3.366648252877255,service poor food quality good price high quality restaurant price meat quality good ,2017-03-13 04:08:01
561,169,33,4.470370531775128,i eat twice time sushi ( chef choice ) platter excellent as anything las vegas strip pricey delicious be prepare walk sushi samba back palazzo ' worth walk ,2018-10-04 13:29:35
562,1348,160,3.934285548737974,this seem like really popular date spot we get vegetarian double meat combination the red lentil hit among party my personal favorite beet potato i recommend beef chicken latter come bite dry it take quite get food service incredible otherwise our waitress super helpful explain menu ,2016-04-17 00:37:24
563,126,690,4.480978227876012,"i want like place solidly average the menu good decent variety savory sweet waffle choice among breakfast item they gluten free waffle nice due family member gluten sensitivity i chicken waffle like review state decent $ 40 2 adult 2 kid ( split breakfast ), i want wow ' i always want start good i think i already mention good good menu decent food they decent syrup choice outside maple we try vanilla bourbon syrup this ' vanilla flavor maple syrup vanilla syrup pour clear the bourbon chicken waffle good now could make better problem able change i think biggest problem noise it frill décor restaurant two walkway table side room echo terribly i could barely hear anything family say across table our server ok slow we go pack saturday understandable i need bigger coffee cup dixie cup size cup coffee give go 0 2 second it would nice runner addition server for breakfast place coffee cup never empty in addition food hot due fact i star sit window several minute it really ' waitress fault since take order time ( course people million question seriously people waffle place good description menu ). by time take order get food hot it would nice someone run food fill coffee cup like i say good different north hill we probably try go way ",2017-12-28 13:42:38
564,1410,1101,3.9446945426196023,el dorado cantina one vegas ' most popular mexican restaurant although guarantee strive provide gluten free vegetable organic yard fee chicken beef their banquet room great date special occasion birthday party wed reception etc a plus provide cater their menu wide variety food range seafood poultry beef veggie my flavor chicken taquitos - gluten free make mary ' free range organic pull chicken top organic romaine lettuce salsa cascabel pico de gallo organic sour cream & queso fresco the cost reasonable 10 50 .. fit pocket book right what catch eye fact carry 100 type tequilas larger variety wine beer spirit ,2016-07-29 13:01:41
565,538,1059,3.973552958180761,hands favorite hotel far i always easiest time check agent always friendly shirley venetian always help u make sure everything go plan this usually first choice pick hotel book i love modern italian feel ,2016-07-19 10:14:46
566,710,1065,3.971168571253852,pretty good restaurant waiter fantastic right new york new york casino food presentation good - atmosphere good ,2014-04-01 04:26:33
567,1769,554,3.2839494033692147,place kind mess the service leaf much desire we stay last year well work function it ' pleasant experience i hoe would better ' case we come group give group discount guarantee needless say ' case the front desk rude short helpful st they charge card without permission we pay deposit prior come paid remainder upon check charge another large sum next morning this ask breakdown paper guy counter refuse we rental car sync room key twice every time go - keep give u hard time we would walk back inside try resolve key charge ( park suppose include base group book package ) we tell cover two separate people would get charge card so would go back try fix we experience good customer service entire stay the manager look u like dumb they refuse proactive listen concern ' offer solution help u i ' take money elsewhere want appreciate plus room basic no refrigerator coffee room just overall nice place - learn first time last year ,2018-09-10 23:20:58
568,782,574,3.9622093177915696,i high hope place i sure try i one burger taste others not fan bun burger too much bread our waiter company amaze make great experience =) ,2013-06-10 17:09:05
569,1041,648,3.8231756286553664,this place really good the downside small place you ' arm arm table ,2015-02-09 20:30:18
570,820,1070,3.9738433644180553,after try la florentina ... say i ' believer one best steak i ever price range ... better damn good ,2012-11-06 18:09:46
571,1153,676,3.9676047130653713,the decor modern clean dining space spacious four u lunch lunch price cheaper dinner we spend 100 total order 4 entree 2 appetizer overall good value lunch enjoy food ,2017-09-09 12:56:18
572,297,868,3.862968766131218,portillos bomb dot com so glad guy make az always good food friendly people ,2015-08-07 18:46:06
573,305,181,3.0534552544003013,hmm chipotle fast food chain yet come india thus name hear untill come taco 2 :) personally i fan mexican food always quite mexican food joint make sure could get often india although taco bell one restaurant chain the outlet ' location might feel bite shady alright stay nearby closest place grab bite two rest everything would expect food chain menu food :) .. though i happy soft taco nope happy it alright everything right chicken cheese demand increase quantity sure also fresh salsa kinda miss well to honest i glad panda express neighbour .. hear come india 2017 hope serve better :) ,2017-04-05 08:12:08
574,1430,880,3.8842416767751327,once ' senior monday day aliante regal movie theater 25 minute wait line two associates check people never get better manager spend time redirect long line people instead jump help sell ticket ,2017-01-30 20:50:48
575,560,52,4.711928784359981,delicious i wish i would come sooner egg burger garlic fry amaze the girl register friendly neat atmosphere ,2016-02-11 02:44:32
576,1743,553,2.58228174437843,great restaurant must visitor i love prickly pear margarita ... beautiful outdoor seat service food always good ,2016-01-21 22:54:11
577,759,1070,3.6966995430162464,been twice i ' please food service time flavor exceptional flavorful ordered rack lamb ... you pretty much get whole lamb big portion delicious !! the fry octopus die !!! i order ravioli last i go spot our waiter friendly quick attentive i ' give 5 star i believe close see last group section i could tell one server get annoy still but place great !! ,2015-09-01 18:54:53
578,676,671,4.755820376373182,had lunch today you ' beat price full size lunch portion good atmosphere also took chance dinner surf turf creme bruele dessert - also three drink $ 10 less $ 100 two people - good deal ,2017-11-12 17:36:33
579,791,337,2.1070356677429745,ok great everything bite greasy seat bar stuc darn game take area make difficult eat ( seem like ' difficult clean i suspect lot germ ). i eat time the cobb salad good solid bet decent blue cheese dress fresh lettuce i would avoid burger -- i mushroom & swiss greasy seem bite disgust ,2014-08-10 23:38:07
580,1497,150,3.8706651669825787,kinda like exploratorium san francisco 21st century the miniature railroad highlight least a million kid run around i guess i ' first review - i actually look natural history museum dinosaur bones i ' know 4 museum call carnegie ,2007-11-26 04:31:25
581,1036,244,3.762284781100721,in honesty plethora great place eat inside mgm literally last resort : the mayweather match happen night sit restaurant totally book unless ' option i doubt i ' back but let clear : everything place except food great it ' beautiful restaurant lovely ambiance we sit near back server exceptional attentive table helpful order process even gentleman refill water careful make sure cup never go empty i drink looooot water but food meh tapas portion really the shrimp shrimp risotto salty even consume the filet pretty decent pretty decent vegas ' really say much ... i commend however seperate menu food restriction ( vegan vegetarian dairy free gluten free shellfish / seafood free ) find : http :// www mgmgrand com / pdf / crush_vegan_menu pdf ,2014-05-08 00:35:07
582,1559,478,3.314763496678478,food mediocre enchilada sauce tasteless i doctor hot sauce i ' eat better food ' berto ' this last visit service horrible my food arrive ice cold plate hot strange i ' glad family celebrate year next time i eat before i go ,2017-02-26 22:27:53
583,369,942,3.974594148301988,go co - worker nice warm even sit patio it nice atmosphere right next airport ' chat enjoy outside light & warm breeze plane directly overhead & think wheel might fall onto table ... food good like non - booze drink option free refill service good i would go back ,2017-04-30 04:20:59
584,439,112,4.664433580069035,we love restaurant overall staff helpful friendly our server help u figure right amount food group 5 the food come quickly space well could enjoy everything delicious - especially underdog tempura cauliflower we would highly recommend restaurant ,2017-08-07 22:40:10
585,942,357,3.9991949401462317,food good great but i mood bbq mac cheese pretty bland slaw ' worth calorie potato salad good ( fill base ) bean plain saucy brisket good pull pork good ,2017-04-08 01:46:21
586,1668,689,2.3465484274350406,when i visit pittsburgh i always come first night arrival it amaze selection belgian ( well non - belgian ) beer outside brugges ( pittsburgh restaurant city ). the place usually bustle i ' see busy night quiet night always friday saturday it ' best go late deal after 10pm serve bar appetizer dish 1 / 2 these dish absolutely delicious i ' i stop time totally pig my recommendation get mediterranean nachos - chewy yet slightly crunchy pita chip greek - style tomato cheese olive etc you also ' miss boneless buffalo ( chicken ) bite speaking buffalo ... buffalo burger part regular menu also tasty * drools * but seriously food probably know i ' think i would even come place food people come beer it ' sampler paradise decent price truly great range selection warrant beer menu several page long price range $ 2 50 $ 50 + per glass / bottle the first thing i order leffe brun - favorite beer it ' like dessert after i pick almost randomly - close eye throw finger delicious trappist ale you also get sampler selection i ' do probably best way get introduce new flavor variety beer i ' heavy drinker ' like kid candy store it ' difficult get uber - buzz drink seriously this place must ' ever city bridges ---------- off - topic : anyone notice majority reviewer place california ??? is odd yelp overwhelm californians ,2007-08-07 20:52:39
587,1933,777,3.862968766131218,delicious poutine many option reasonably price definitely worth visit this place cash queue try homemade brew beer ,2018-09-03 05:50:12
588,1933,777,3.862968766131218,delicious poutine many option reasonably price definitely worth visit this place cash queue try homemade brew beer ,2018-09-03 05:50:12
589,2137,1064,3.8879897394765326,best pizza i ' charlotte since move last year beats intermezzos pizza peel hawthorne ' easily great zesty sauce quality ingredient awesome crust cool atmosphere yum ,2015-06-21 03:02:06
590,1047,530,4.309353187711007,stayed palm place nora street also well worth cab ride strip look great italian food the veal best crazy alfredo great this place edge fantastic fantastic the drink rudy make great staff great stayed vega 8 night best meal 30 % le money others meal ,2014-07-13 19:29:16
591,652,139,2.005311283448251,i pretty patient guy take cheap flight allegiant far worst company ever fly way vega junction plane 1 5hrs late leave vega grand junction tell board hour early then ' leave schedule time sat tarmack 40 min proper paperwork take do airport of course a / c didnt work ready take hydraulic light issue cause u change plane not bad enough flight attendant rude flight next time pay $ 100 they obviously dont care ,2014-08-24 20:20:32
592,2178,1106,3.9050680880248585,great ice cream great service ice cream shop i come back ,2017-03-21 22:31:31
593,273,399,4.749464266494115,i recommend coworker i business the ambience great service great food ok i order fajitas steak really tough .. maybe one situation tho i would try go another protein perhaps ,2017-09-08 23:06:25
594,609,554,3.224769745502403,tends attract younger crowd on weekend seem lot reallllllllllly drink people oppose place the hotel nice pretty reasonable price ,2015-03-02 16:21:00
595,1631,415,5.0,stopped light lunch friend split plate the food great tyey small store next door buy tahini for reason hard get waiter give u check rather tell u go store pay we wait long time ask not sure communication break ,2018-05-26 07:52:53
596,1419,716,3.6892581482875664,my husband i eat 2 3 time far he loves smoke porkchop ( gigantic ). we never order 45oz ribeye look really good we also love ' need reservation patio seat i feel like menu could entree option little pricey but overall pretty good ,2018-07-20 04:14:47
597,415,1195,3.9720249527984333,we go restaurant month it ' close house like food until tonight service always mediocre tonight great i think manager finally must read review bad service remind wait staff job serve customer our waiter kyler friendly attentive i hear another waiter mike couple table also polite attentive guest i ' glad finally good service maybe ' start go frequently ,2017-03-20 04:51:57
598,1260,320,3.5408434271508535,cool stuff i come base review wander downtown get business trip obligation early perfect place solo dinner couple beer the interior cool modern take classic bistro look poster warm ambiance high ceiling couch seat table cool light of note : sweet chef ' counter sit back overlook kitchen great selection local brew cool upscale food suggest beer pair beer food i devil ' puttanesca mussel bowl - think mussel make pasta puttanesca ingredient pale ale instead white wine seriously good mussel seriously great broth extra bread soak deliver upon request sweet so definitely good solo din i could certainly see smallish group also solid work beer bistro ,2009-08-10 03:42:24
599,1360,1021,3.974447566130286,came high hope good crawfish left disappointment crawfish little flavor juice the bowl red bean rice come fork .. really the owner come remove unfinished food ask she shrug shoulder walk away i tell crawfish cook the tail meat stick shell it would nice serve beer at least i could wash crap ,2017-03-11 20:42:53
600,89,800,3.972787588145454,this place deserve credit ' get yelp the food perfectly good great deal cheaper many buffet vegas - especially coupon it nice selection food breakfast lunch ( though breakfast 10 : 30 :( least omelet station open day ). the staff pretty attentive friendly ,2012-05-05 15:53:21
601,1408,498,5.0,i ' love little place i would eat salad taste good and ' bigger big the pear cobb salad salad choice - check huge real bacon bite photo small family bistro friendly friendly staff - ' love small family shop ??!! the owner chris always say hi care eat & feel good ps .... their grill cheese fantastic ,2014-02-13 19:59:19
602,1265,330,4.643554819250924,robert tu leave office he amaze he know quickly fair price robert personable helpful definitely call dukes air every time need cool heat repair thanks guy !! ,2016-12-05 17:21:14
603,1655,452,4.618755865432218,excellent dish fish quite fresh friendly staff interestingly vibe artwork give bright fresh feel had hawaiian classic big wave musupi people ' watch window right heart kensington bonus ,2017-03-24 01:11:54
604,1701,515,3.052892238835013,what never end flight stair guest list schmest list how heck i get elevator like others urgh if could sprout wing i definitely would this place like destination location every single time i come i introduce new set stair as much i want oooo ahhh wondrous place i ' say ' okay on initial visit i lose bachelorette party i come whole i ' next pool you i ' see oh ' other pool bite suffice say take awhile reunite this place huge the last time i past st patrick ' day kaskade perform amen get ticket advance !! bf friend walk without hitch the dance floor fill rather quickly people claim kaskade ' brother ' friend ' barber another mother fist pump jump toe yeah thank we get 9pm wait kaskade ' set four hour later the first resident dj ok the dj pretty bad come 1am entire vibe inside room change completely enthral the moment kaskade step onto stage party time people fist pump / shove / throw drink one another little people get trample it chaos it ' almost 3am security start get involve move crowd along floor thank god thank kaskade make night one best experience i ' vegas ,2012-03-30 04:11:09
605,2159,1069,3.8916860279450862,best coffee i cute place nice hard work staff definitely go often ,2016-04-27 21:36:39
606,609,1052,3.698414907198547,i expect great thing place read review i disappoint i get shack burger cheese fry ok just $ 10 buck single burger fry case worth great location busy place i ' sure great think i would rather catch cab im rather eat ,2015-03-01 19:40:44
607,1223,839,3.9742773121545296,great local place simple concept well execute want beer want hotdog stand want social want neighborhood joint feel yes even regent square ' neighborhood d ' service food beer adequate none individually reason go or collectively come think i go i want simple easy have meet ,2018-01-26 02:20:57
608,1028,1174,3.691136657581945,"i take client craftsteak last visit las vegas celebrate successful negotiation overall business trip i never eat one tom colicchio ' establishment want time my first trip absolute home run seated bar ' make rezzie fine u bartender jt tip top pro courteous attentive without pushy knowledgeable in addition suggestion make u i listen couple patron regard scotch wine food normally ' hear sort rote suggestion across board listen look make specific comment recommendation i suggest seek bar normally i ' blow blow i order meal exceptional ... i frisee salad ny strip ( kobe ), side mashed potatoes white corn a client warn side ridiculously good disappoint the frisee serve warm house - cure bacon soft creamy pungent orb blue cheese intersperse jt sure kind blue cheese ( offer find ), i comment ' get cheat portion make smile i ' stop eat the ny strip prepare bone - bone remove strip serve decide attack ( yeah i ). it cook exactly i ' ask i use pure medium - rare guy i ' begin climb year move med - rare plus the steak cook season perfectly the mash potato creamy delicious sweet white corn succotash perfect foil i hog i even monkey bread caramel - cinnamon ice cream cappuccino dessert not place go cheap diet be prepare ... enjoy if ' mood steak gastronomically ' bomb jt call death - row meal ( as death row last meal ) i ' concur fortunately i get go back ",2009-10-14 23:56:22
609,502,91,4.755787330003488,"we search famous kouign amman ( pronounce queen yah manh "") hurrah find fun neighborhood many lovely restaurant sample short trip montreal i ' taste fair share pastry bretagne right although i ' never see serve pie - like wedge no matter - taste my son get chocolate tarte rich ' finish small portion the staff kind even let daughter use restroom although customer and let u watch roll dough laminate butter many pastry delicacy - croissant etc this must visit ",2017-08-28 19:15:09
610,816,339,1.8816836694029218,in sea mediocre sushi restaurant place definitely great white whale far quality fish concern if ' yum yum sauce cream cheese look elsewhere i ' want restaurant ,2014-11-30 05:36:18
611,1447,797,3.764259549045101,if go would fine amaze coffee friendly service i use go every saturday sunday last two year unfortunately owner ship treat customer like crap they mother ship sunrise my wife order pastry september mother ship screw order comped u pastry 3 month later december send u invoice random dollar amount random pastry count the email exchange fill call thief among slanderous thing and try guilt trip ' afford pay health insurance employee u take advantage i would avoid business either establishment company sell good matter good coffee ,2017-12-17 23:32:17
612,1473,41,4.643554819250924,good choice taste great lunch place ,2014-07-04 22:33:37
613,827,252,4.698609177322934,whenever town wont miss go best atmosphere great foot plus super friendly helpful service we really travel lot one absolute favorite !!! ,2017-05-13 18:42:12
614,380,577,2.3539664603869985,i love price oyster i ' pretty disappoint food exception hush puppy my main problem place horrendous fishy smell eat it smell bad it great warm time could eat outside bar outside close ( drive saw smell offensive go rhythm kitchen happy hour oyster ). it ' bad ,2015-01-22 00:29:22
615,126,108,3.870578496947323,this place excellent place go around strip the food delicious price good staff friendly although chicken cannot go wrong i 1 / 2 chicken also crispy chicken burrito good in addition i always get yucca fry ; lunch order burrito yucca fry $ 10 ' finish in addition always get green sauce use heat tolerance it definitely kick mix mayo especially yucca fry i ' know i would drive way eat worth go close ,2013-10-03 13:55:34
616,438,247,4.244700960809609,pan fried noodle beef fry rice delicious slow greet i walk take really nice get around help ,2015-12-05 04:56:13
617,44,451,3.6445127814340705,nice clean airport but security super anal & i experience & saw racial profile i saw asians black include instruct go second custom room question question ask another 3 time total 6 time surprised ' ask french spanish see i speak another language - _ - they ' like people travel large group travel solo funny cause ' people ' american citizen go canada try get us citizenship i ' visit us citizen trust i want go back country not try stay like let ' take 10 000 notch job seriousness you guy ' get fire crack smile & nice minority cause ' toronto city full minority ??? just sayin ... ,2014-05-23 01:21:43
618,953,574,3.9248160908009435,well one hard review i truly feel like holsteins mix restaurant depend look either leave satisfy want what even mean well burger restaurant fall flat face to meat taste dry bland lots bread cost really leaf crave as dessert joint hard shake ' real winner the milk shake large offer unique top even though 15 00 feel like ' worth would i ever go back only quick unique dessert never i eat dinner though ,2017-08-10 04:41:49
619,440,995,3.9655979364454232,i 5church handful time the service great decor nice the first time i go sit upstairs mezzanine great place sit large party three thing menu i i recommend pork belly scallop brussell sprout brunch crab cake i also try whatever people order i everything pretty good ,2014-05-17 19:44:58
620,295,192,4.17062646133475,the order taker disinterested keep mess order the waitress bring food also friendly however menu great selection food tasty decor fine fast casual cafe location strip mall ,2017-05-13 13:19:15
621,832,1183,3.9659679344170655,we go disappoint my husband vegetarian skillet veggie cold sad melt cheese top i order pancake bisquick make better taste pancake !!! i never go sad thing live street ugh never !!! ,2014-08-24 23:00:22
622,967,69,4.98780378116172,i ' even know start first server excellent brittany definitely know best thing order menu overall attentive server as table four start guy - talian fondue dippers fireball whiskey wings the cheese come dipper phenomenal save leftover fry later mean the wing amaze definitely spicy didn ' taste like cinnamon though i happy we skip greens let get real ' place healthy eat we mac cheese bacon burger also delicious option we share brisket sandwich i ' try boyfriend say amaze bite much sauce to top extremely greasy meal get triple doublemint pie yum i kind bum one oreo two three junior mint still delicious definitely enough ice cream share 6 people definitely enjoy don ' wear tight pant restaurant ' interest go defintiely ' fit time leave ;) ,2014-10-16 17:34:43
623,164,517,3.9619223085839588,thank yelp this place one best ayce i ever like post premium sushi unlike todais i glad walk two mile strip the walk brutal here tip ... take bus 202 westin behind harrahs its two dollar person for 23 dollar person 1 person get pick two selection for first round fiance i get 4 custom roll wet dreams superman one night stand & strip tease yes name funny hella good after first round order entree item nigris we get full order half roll ( awesome ) to finish night get 3 order mochi mango strawberry vanilla the service excellent keep take order fill water definitely come back future !!!! ,2010-07-07 21:35:16
624,848,621,4.7061612711438485,this review long time come only live gilbert area 9 year i able see much old town grow upscale urban vibe sort mesh well dusty tumbleweed blow across street scene confusing sort awesome one little old street gilbert become place choice throng east valley resident well there many good place eat area good problem the review : liberty place i order take - two year actual dine - experience minimal parking reasonable though time difficult postino ' joe ' oregano ' smash together phone - order always courteous almost always fully accurate special order type wait never prolong the restaurant clean fun look food delicious i sample entire menu vary well think pricey maybe i learn imaginative fresh food equal premium price part i accept as creature habit i speak salmon blt authority ; never fishy good char bun bacon always delicious tomato thick red sandwiches clever designer cheese excellent bread homemade kettle - style chip = yum breakfast also vary delicious coffee bar : this favorite region liberty i shed starbucks addiction move local coffee house replicate good cappuccino liberty satisfaction the baristas knowledgeable friendly they remember order chat busy adult coffee drink sign i love place i want move place i dislike people herein lie problem the time i visit always peak throng obnoxious human acoustic terrible navigating yukon model stroller table exercise patience contortion ; space table premium is place quietly work laptop cup coffee depends time is place get excellent coffee drink yes food delicious atmosphere engage pros : food coffee drink ; decor yes bathroom character cons : ( peak hour ) parking much humanity one establishment acoustic the joe ' chain another winner ,2013-08-05 18:50:32
625,395,165,4.381417690671007,"really like place great happy hour great service tonight upon seat bar tell ' serve food forty five minute due two large party i ' sorry eight table whole place never life i seat place tell basically busy accept business "". well ' chance embarrass wife i ",2014-12-21 00:21:52
626,2161,1133,3.6316157549085664,looove yard house defiantly get moo shoo egg role booooommmmbbb !!! great beer selection great food prefer hang outside people watch addict cherry wheat beer 1 / 2 yard mmm mmm good great place get busy n pack quick weekend order ur drink soon u gt u gt drink u wait seat open long u deal bandwagon beer snob ( drink ipa ' even tho dont know wut fuck ipa n drink pbr month ago ) ur good great location ( west gate one place west gate offer ...... side note : west gate let never pop like east valley shame cuz im huge west side advocate ... anyway yard house worth wait n money go check .... oh n gt asian wing ...... ,2015-06-14 05:25:09
627,354,1178,3.7031458715233345,tao one beautiful spacious club i ever seriously like best feast eye in every way could place movie the cool trendy asian fusion inspire place major scene occur but thing ' enjoy the line outside insane must 1000 people line get 11 : 30pm then manage cut line due finesse guy meet casino as soon get literally shoulder shoulder someone i guess i ' lucky decently tall asian girl otherwise i might suffocate shoulder not totally skimp air cond i mean seriously vegas hot reason go club vegas v normal home town expect eye candy better finally grace presence cool heat but cooler outside club middle summer hot it dark crowd i ' make candy then dance floor pack literally thing one could try dance jump lame the one thing drink ok drink pretty much ok anywhere go i would totally pas tao ' pretty inside music ' decent i would give one star ,2008-08-19 08:43:50
628,712,104,1.6629789214878072,dont go remodel complete not nice & loud @ 5am construction smells bad hallway elevator rickety ,2014-08-10 04:14:23
629,2113,1059,3.8777155321867984,recently stay 4 night wonderful very spacious suite comfortable bed the live room tv remote tv ' work call issue resolve immediately best stay ever ,2017-07-25 17:03:56
630,1682,845,3.8191826271694365,i write respect frustration restaurant having spend time uk i familiar famous meal pastry originate mine town cornwall few restaurant compare come simplicity variety i become addict cajun ' spicy chicken ham cheesy goodness my girlfriend always seem order veggie tikka masala i try much menu long stay pasty fine the potato dish sort hit miss the cheesy one sort bland curry potato lack crunchiness would otherwise put great tapa menu finally i would add beer selection quite good offer several size great draft beer british isles so yeah food great dine price decent my big frustration reason i write experience tonight i take order pasty go wait staff often slow inattentive this normally fine i stay home watch movie i eat indeed i try save money order half - bake pasty past knock dollar pasty i ' order regardless type tonight i order two half - bake pasty take home woman operate cash register refuse give usual dollar very annoy sort inconsistency staff keep award five star food = great service = le stellar ,2010-08-20 07:26:52
631,1684,932,3.862968766131218,great food !! it actually remind new york chinese food they good delivery time price ,2013-05-05 04:54:55
632,840,684,3.9750628648072777,this place great it gem vegas food atmosphere awesome we definitely return ... i lasagna boyfriend chicken alfredo broccoli both entree come soup salad salad ... dont ranch ( weird !) oh also order meatball ... yummy !!! we also glass red white wine ... total like $ 60 00 a great deal vegas !! try !! ,2009-12-23 23:58:52
633,1440,917,3.835298172585754,order pick deep dish pizza busy nfl playoff night item order wrong instead pepperoni give pineapple pizza overload cheese slice pizza 1 2 piece canadian bacon way le meat walk pick pizza 6 different host ask help tell yet tell 1 second end wait 6 different minute oven 2 foot away cash register one want open n give guess u good business ' need worry anything else get luck side like cubs ,2018-01-14 03:16:27
634,1176,255,3.701003326373144,eastern pebble every single time i go get exact drink it taste different every time price never last time the staff seem like idea prepare coffee take order make right drink my boyfriend i always terrible experience go we always swear do ' go always give another shoot if staff know ' take million year prepare 2 drink i ' sure would get better review very inconsistant ,2013-07-18 01:31:31
635,1007,852,3.86383782633284,super funky restaurant they play awesome music vibe super lay back while wait food offer table game group my favorite ranchero dog the street corn good could use little le mayo ... ' personal preference and ' forget get dessert all die ,2018-06-09 03:09:10
636,1146,374,3.2823375225559537,the food good i order bbq c chicken salad cousin wardoff there jazz outside nice ,2017-07-08 22:46:56
637,272,69,4.917635880622726,we go day soft open staff food world i definitely recommend everyone ,2014-04-18 02:51:57
638,2099,943,3.9311721216827906,great customer service great option tea coffee choice lactose intolerance friend please indulge care u i get taro milk red bean friend jealous ' get coz tasty ,2015-03-22 01:26:42
639,796,257,4.579268326303422,"jewels bakery - i awe first time i go i keep ask donut gluten - free are cooky gluten - free everything is !! :) girl need avoid gluten due thyroid condition - jewel ' dream their cooky great choose i ' cupcake ( one would ever know difference !), brownie i ' try regular salt caramel - yum i ' try donut texture ' exactly like gluten - fill donut i ' take !! it great chocolate glaze their waffle golden crispy syrup / butter sauce come make dish i get potato egg almost every time i go favorite thing get jewel ' flax bread ( slice loaf freeze keep - ' last long !!) magic bars just get early magic bar sell they also sell gf cookie bread mix well freeze item little cheaper cute little outside patio nice day boyfriend love coffee breakfast item ( ' gf still love ). bottom line human enjoy good food cute hip bakery go jewel ' service fabulous patient always cheery & helpful !! ",2016-01-17 15:35:29
